codigo_dane_departamento,departamento,codigo_dane_municipio,municipio,desagregacion_cultivo,cultivo,ciclo_del_cultivo,grupo_cultivo,subgrupo,ano,periodo,area_sembrada_ha,area_cosechada_ha,produccion_t,rendimiento_t_ha,nombre_cientifico_del_cultivo,codigo_del_cultivo,estado_fisico_del_cultivo
76,Valle del Cauca,76364,Jamundí,Arazá,Arazá,Permanente,Frutales,Mirtáceas,2023,2023,3.0,3.0,1.2,0.4,Eugenia stipitata,2040500,En fresco
76,Valle del Cauca,76364,Jamundí,Arazá,Arazá,Permanente,Frutales,Mirtáceas,2024,2024,2.5,2.5,0.75,0.3,Eugenia stipitata,2040500,En fresco
76,Valle del Cauca,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2019,2019A,1565.0,1565.0,8607.5,5.5,Oryza sativa,1010101,Paddy o cáscara verde
76,Valle del Cauca,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2019,2019B,1565.0,1565.0,8607.5,5.5,Oryza sativa,1010101,Paddy o cáscara verde
76,Valle del Cauca,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2020,2020A,1545.0,1545.0,8497.5,5.5,Oryza sativa,1010101,Paddy o cáscara verde
76,Valle del Cauca,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2020,2020B,1545.0,1545.0,8497.5,5.5,Oryza sativa,1010101,Paddy o cáscara verde
76,Valle del Cauca,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2021,2021A,1548.0,1548.0,8519.5,5.5,Oryza sativa,1010101,Paddy o cáscara verde
76,Valle del Cauca,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2021,2021B,1548.0,1548.0,10131.66,6.54,Oryza sativa,1010101,Paddy o cáscara verde
76,Valle del Cauca,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2022,2022A,1538.0,1538.0,8459.0,5.5,Oryza sativa,1010101,Paddy o cáscara verde
76,Valle del Cauca,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2022,2022B,1538.0,1538.0,8459.0,5.5,Oryza sativa,1010101,Paddy o cáscara verde
76,Valle del Cauca,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2023,2023A,1539.0,1539.0,9234.0,6.0,Oryza sativa,1010101,Paddy o cáscara verde
76,Valle del Cauca,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2023,2023B,1539.0,1539.0,9234.0,6.0,Oryza sativa,1010101,Paddy o cáscara verde
76,Valle del Cauca,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2024,2024A,1541.0,1541.0,8475.5,5.5,Oryza sativa,1010101,Paddy o cáscara verde
76,Valle del Cauca,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2024,2024B,1541.0,1541.0,8475.5,5.5,Oryza sativa,1010101,Paddy o cáscara verde
76,Valle del Cauca,76364,Jamundí,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales,2019,2019,5.5,5.5,82.5,15.0,Musa acuminata,2040902,En fresco
76,Valle del Cauca,76364,Jamundí,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales,2020,2020,5.5,5.5,77.0,14.0,Musa acuminata,2040902,En fresco
76,Valle del Cauca,76364,Jamundí,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales,2021,2021,11.0,5.5,82.5,15.0,Musa acuminata,2040902,En fresco
76,Valle del Cauca,76364,Jamundí,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales,2022,2022,11.0,11.0,165.0,15.0,Musa acuminata,2040902,En fresco
76,Valle del Cauca,76364,Jamundí,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales,2023,2023,8.0,7.0,105.0,15.0,Musa acuminata,2040902,En fresco
76,Valle del Cauca,76364,Jamundí,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales,2024,2024,8.0,7.0,140.0,20.0,Musa acuminata,2040902,En fresco
76,Valle del Cauca,76364,Jamundí,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,260.5,260.5,141.75,0.54,Theobrama cacao,2030200,Grano seco
76,Valle del Cauca,76364,Jamundí,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,260.5,259.0,155.4,0.6,Theobrama cacao,2030200,Grano seco
76,Valle del Cauca,76364,Jamundí,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,262.5,262.5,157.5,0.6,Theobrama cacao,2030200,Grano seco
76,Valle del Cauca,76364,Jamundí,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,262.5,262.5,131.25,0.5,Theobrama cacao,2030200,Grano seco
76,Valle del Cauca,76364,Jamundí,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,262.0,260.5,156.3,0.6,Theobrama cacao,2030200,Grano seco
76,Valle del Cauca,76364,Jamundí,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2024,2024,267.0,260.5,156.3,0.6,Theobrama cacao,2030200,Grano seco
76,Valle del Cauca,76364,Jamundí,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,1256.0,934.0,1224.0,1.31,Coffea arabica,2030300,Pergamino o seco de trilla
76,Valle del Cauca,76364,Jamundí,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,1179.0,857.0,519.5,0.61,Coffea arabica,2030300,Pergamino o seco de trilla
76,Valle del Cauca,76364,Jamundí,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,1194.17,908.79,745.21,0.82,Coffea arabica,2030300,Pergamino o seco de trilla
76,Valle del Cauca,76364,Jamundí,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,1217.85,950.14,721.32,0.76,Coffea arabica,2030300,Pergamino o seco de trilla
76,Valle del Cauca,76364,Jamundí,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,1233.85,964.34,1043.42,1.08,Coffea arabica,2030300,Pergamino o seco de trilla
76,Valle del Cauca,76364,Jamundí,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2024,2024,1218.2,918.25,1227.46,1.34,Coffea arabica,2030300,Pergamino o seco de trilla
76,Valle del Cauca,76364,Jamundí,Caña de azúcar,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,9217.0,9207.0,828630.0,90.0,Saccharum officinarum,2030401,Caña o verde
76,Valle del Cauca,76364,Jamundí,Caña de azúcar,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,9237.0,9217.0,829530.0,90.0,Saccharum officinarum,2030401,Caña o verde
76,Valle del Cauca,76364,Jamundí,Caña de azúcar,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,9237.0,9237.0,1016070.0,110.0,Saccharum officinarum,2030401,Caña o verde
76,Valle del Cauca,76364,Jamundí,Caña de azúcar,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,9237.0,9237.0,1016070.0,110.0,Saccharum officinarum,2030401,Caña o verde
76,Valle del Cauca,76364,Jamundí,Caña de azúcar,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,9237.0,9237.0,1016070.0,110.0,Saccharum officinarum,2030401,Caña o verde
76,Valle del Cauca,76364,Jamundí,Caña de azúcar,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2024,2024,9240.0,9237.0,1016070.0,110.0,Saccharum officinarum,2030401,Caña o verde
76,Valle del Cauca,76364,Jamundí,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,51.0,51.0,3060.0,60.0,Saccharum officinarum,2030402,Caña o verde
76,Valle del Cauca,76364,Jamundí,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,54.5,50.5,3030.0,60.0,Saccharum officinarum,2030402,Caña o verde
76,Valle del Cauca,76364,Jamundí,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,54.5,54.5,3270.0,60.0,Saccharum officinarum,2030402,Caña o verde
76,Valle del Cauca,76364,Jamundí,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,56.0,56.0,3360.0,60.0,Saccharum officinarum,2030402,Caña o verde
76,Valle del Cauca,76364,Jamundí,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,59.0,54.5,3270.0,60.0,Saccharum officinarum,2030402,Caña o verde
76,Valle del Cauca,76364,Jamundí,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2024,2024,58.0,55.0,3300.0,60.0,Saccharum officinarum,2030402,Caña o verde
76,Valle del Cauca,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2019,2019A,1.5,1.5,7.5,5.0,Coriandrum sativum,1051300,En fresco
76,Valle del Cauca,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2019,2019B,2.0,2.0,10.0,5.0,Coriandrum sativum,1051300,En fresco
76,Valle del Cauca,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2020,2020A,2.0,2.0,9.0,4.5,Coriandrum sativum,1051300,En fresco
76,Valle del Cauca,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2020,2020B,2.0,2.0,9.0,4.5,Coriandrum sativum,1051300,En fresco
76,Valle del Cauca,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2021,2021A,2.5,2.5,12.5,5.0,Coriandrum sativum,1051300,En fresco
76,Valle del Cauca,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2021,2021B,3.0,3.0,13.5,4.5,Coriandrum sativum,1051300,En fresco
76,Valle del Cauca,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2022,2022A,2.0,2.0,12.0,6.0,Coriandrum sativum,1051300,En fresco
76,Valle del Cauca,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2022,2022B,0.5,0.5,2.25,4.5,Coriandrum sativum,1051300,En fresco
76,Valle del Cauca,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2023,2023A,1.0,1.0,6.0,6.0,Coriandrum sativum,1051300,En fresco
76,Valle del Cauca,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2023,2023B,1.0,1.0,6.0,6.0,Coriandrum sativum,1051300,En fresco
76,Valle del Cauca,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2024,2024A,1.0,1.0,6.0,6.0,Coriandrum sativum,1051300,En fresco
76,Valle del Cauca,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2024,2024B,1.5,1.5,9.0,6.0,Coriandrum sativum,1051300,En fresco
76,Valle del Cauca,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2019,2019A,1.5,1.5,1.5,1.0,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2019,2019B,1.5,1.5,1.5,1.0,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2020,2020A,5.0,5.0,5.0,1.0,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2020,2020B,5.0,5.0,5.0,1.0,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2021,2021A,6.0,6.0,6.0,1.0,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2021,2021B,5.0,5.0,4.0,0.8,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2022,2022A,5.0,5.0,5.0,1.0,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2022,2022B,3.0,3.0,3.0,1.0,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2023,2023A,5.0,5.0,7.5,1.5,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2023,2023B,3.5,3.5,5.25,1.5,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2024,2024A,4.5,4.5,5.85,1.3,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2024,2024B,4.0,4.0,4.8,1.2,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76364,Jamundí,Guanábana,Guanábana,Permanente,Frutales,Anonáceas,2019,2019,4.0,4.0,48.0,12.0,Annona muricata,2042900,En fresco
76,Valle del Cauca,76364,Jamundí,Guanábana,Guanábana,Permanente,Frutales,Anonáceas,2020,2020,3.0,3.0,36.0,12.0,Annona muricata,2042900,En fresco
76,Valle del Cauca,76364,Jamundí,Guanábana,Guanábana,Permanente,Frutales,Anonáceas,2021,2021,3.0,3.0,36.0,12.0,Annona muricata,2042900,En fresco
76,Valle del Cauca,76364,Jamundí,Guanábana,Guanábana,Permanente,Frutales,Anonáceas,2022,2022,2.5,2.5,30.0,12.0,Annona muricata,2042900,En fresco
76,Valle del Cauca,76364,Jamundí,Guanábana,Guanábana,Permanente,Frutales,Anonáceas,2023,2023,1.5,1.5,22.5,15.0,Annona muricata,2042900,En fresco
76,Valle del Cauca,76364,Jamundí,Guanábana,Guanábana,Permanente,Frutales,Anonáceas,2024,2024,1.5,1.5,22.5,15.0,Annona muricata,2042900,En fresco
76,Valle del Cauca,76364,Jamundí,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2019,2019,11.0,9.0,85.5,9.5,Psidium guajava,2043000,En fresco
76,Valle del Cauca,76364,Jamundí,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2020,2020,11.0,11.0,110.0,10.0,Psidium guajava,2043000,En fresco
76,Valle del Cauca,76364,Jamundí,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2021,2021,14.0,14.0,140.0,10.0,Psidium guajava,2043000,En fresco
76,Valle del Cauca,76364,Jamundí,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2022,2022,14.5,14.5,145.0,10.0,Psidium guajava,2043000,En fresco
76,Valle del Cauca,76364,Jamundí,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2023,2023,14.5,14.5,217.5,15.0,Psidium guajava,2043000,En fresco
76,Valle del Cauca,76364,Jamundí,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2024,2024,15.5,14.5,174.0,12.0,Psidium guajava,2043000,En fresco
76,Valle del Cauca,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2019,2019A,3.5,3.5,31.5,9.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco
76,Valle del Cauca,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2019,2019B,4.0,4.0,36.0,9.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco
76,Valle del Cauca,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2020,2020A,4.0,4.0,36.0,9.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco
76,Valle del Cauca,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2020,2020B,4.0,4.0,36.0,9.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco
76,Valle del Cauca,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2021,2021A,5.5,5.5,52.25,9.5,Phaseolus vulgaris ‘habichuela’,1060600,En fresco
76,Valle del Cauca,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2021,2021B,5.0,5.0,47.5,9.5,Phaseolus vulgaris ‘habichuela’,1060600,En fresco
76,Valle del Cauca,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2022,2022A,5.5,5.5,49.5,9.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco
76,Valle del Cauca,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2022,2022B,5.0,5.0,47.5,9.5,Phaseolus vulgaris ‘habichuela’,1060600,En fresco
76,Valle del Cauca,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2023,2023A,5.0,5.0,47.5,9.5,Phaseolus vulgaris ‘habichuela’,1060600,En fresco
76,Valle del Cauca,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2023,2023B,4.0,4.0,36.0,9.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco
76,Valle del Cauca,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2024,2024A,4.0,4.0,38.0,9.5,Phaseolus vulgaris ‘habichuela’,1060600,En fresco
76,Valle del Cauca,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2024,2024B,5.0,5.0,42.5,8.5,Phaseolus vulgaris ‘habichuela’,1060600,En fresco
76,Valle del Cauca,76364,Jamundí,Limón Tahití,Limón,Permanente,Frutales,Cítricos,2021,2021,21.46,19.46,389.26,20.0,Citrus limon,2043603,En fresco
76,Valle del Cauca,76364,Jamundí,Limón Tahití,Limón,Permanente,Frutales,Cítricos,2022,2022,21.46,21.46,429.2,20.0,Citrus limon,2043603,En fresco
76,Valle del Cauca,76364,Jamundí,Limón Tahití,Limón,Permanente,Frutales,Cítricos,2023,2023,19.46,18.46,369.2,20.0,Citrus limon,2043603,En fresco
76,Valle del Cauca,76364,Jamundí,Limón Tahití,Limón,Permanente,Frutales,Cítricos,2024,2024,22.46,18.46,369.2,20.0,Citrus limon,2043603,En fresco
76,Valle del Cauca,76364,Jamundí,Lulo,Lulo,Permanente,Frutales,Solanáceas,2019,2019,4.0,4.0,36.0,9.0,Solanum quitoense,2043700,En fresco
76,Valle del Cauca,76364,Jamundí,Lulo,Lulo,Permanente,Frutales,Solanáceas,2020,2020,2.0,2.0,18.0,9.0,Solanum quitoense,2043700,En fresco
76,Valle del Cauca,76364,Jamundí,Lulo,Lulo,Permanente,Frutales,Solanáceas,2021,2021,2.0,2.0,20.0,10.0,Solanum quitoense,2043700,En fresco
76,Valle del Cauca,76364,Jamundí,Lulo,Lulo,Permanente,Frutales,Solanáceas,2022,2022,2.0,2.0,22.0,11.0,Solanum quitoense,2043700,En fresco
76,Valle del Cauca,76364,Jamundí,Lulo,Lulo,Permanente,Frutales,Solanáceas,2023,2023,2.5,2.0,20.0,10.0,Solanum quitoense,2043700,En fresco
76,Valle del Cauca,76364,Jamundí,Lulo,Lulo,Permanente,Frutales,Solanáceas,2024,2024,2.0,2.0,20.0,10.0,Solanum quitoense,2043700,En fresco
76,Valle del Cauca,76364,Jamundí,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021A,7.0,7.0,14.0,2.0,Zea mays,1010402,Grano seco
76,Valle del Cauca,76364,Jamundí,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021B,7.0,7.0,14.0,2.0,Zea mays,1010402,Grano seco
76,Valle del Cauca,76364,Jamundí,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022A,7.5,7.0,14.0,2.0,Zea mays,1010402,Grano seco
76,Valle del Cauca,76364,Jamundí,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022B,4.5,7.0,14.0,2.0,Zea mays,1010402,Grano seco
76,Valle del Cauca,76364,Jamundí,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023A,6.0,4.5,8.1,1.8,Zea mays,1010402,Grano seco
76,Valle del Cauca,76364,Jamundí,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023B,5.0,6.0,8.4,1.4,Zea mays,1010402,Grano seco
76,Valle del Cauca,76364,Jamundí,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024A,4.0,5.0,7.5,1.5,Zea mays,1010402,Grano seco
76,Valle del Cauca,76364,Jamundí,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024B,3.0,7.0,9.1,1.3,Zea mays,1010402,Grano seco
76,Valle del Cauca,76364,Jamundí,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2019,2019A,5.0,5.0,7.5,1.5,Zea mays,1010497,En fresco
76,Valle del Cauca,76364,Jamundí,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2019,2019B,7.0,7.0,10.5,1.5,Zea mays,1010497,En fresco
76,Valle del Cauca,76364,Jamundí,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2020,2020A,6.0,6.0,9.0,1.5,Zea mays,1010497,En fresco
76,Valle del Cauca,76364,Jamundí,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2020,2020B,6.0,6.0,9.0,1.5,Zea mays,1010497,En fresco
76,Valle del Cauca,76364,Jamundí,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos,2021,2021,56.3,55.3,1216.5,22.0,Citrus reticulata,2044101,En fresco
76,Valle del Cauca,76364,Jamundí,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos,2022,2022,54.3,54.3,1194.6,22.0,Citrus reticulata,2044101,En fresco
76,Valle del Cauca,76364,Jamundí,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos,2023,2023,56.3,54.3,1086.0,20.0,Citrus reticulata,2044101,En fresco
76,Valle del Cauca,76364,Jamundí,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos,2024,2024,58.3,54.3,1086.0,20.0,Citrus reticulata,2044101,En fresco
76,Valle del Cauca,76364,Jamundí,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2019,2019,19.0,19.0,380.0,20.0,Mangifera indica,2044299,En fresco
76,Valle del Cauca,76364,Jamundí,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2020,2020,19.0,19.0,285.0,15.0,Mangifera indica,2044299,En fresco
76,Valle del Cauca,76364,Jamundí,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2021,2021,19.0,19.0,380.0,20.0,Mangifera indica,2044299,En fresco
76,Valle del Cauca,76364,Jamundí,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2022,2022,19.0,19.0,380.0,20.0,Mangifera indica,2044299,En fresco
76,Valle del Cauca,76364,Jamundí,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2023,2023,14.0,14.0,210.0,15.0,Mangifera indica,2044299,En fresco
76,Valle del Cauca,76364,Jamundí,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2024,2024,14.0,14.0,210.0,15.0,Mangifera indica,2044299,En fresco
76,Valle del Cauca,76364,Jamundí,Maracuyá,Maracuyá,Permanente,Frutales,Pasifloráceas,2019,2019,18.5,5.0,100.0,20.0,Passiflora edulis,2044500,En fresco
76,Valle del Cauca,76364,Jamundí,Maracuyá,Maracuyá,Permanente,Frutales,Pasifloráceas,2020,2020,18.5,18.5,370.0,20.0,Passiflora edulis,2044500,En fresco
76,Valle del Cauca,76364,Jamundí,Maracuyá,Maracuyá,Permanente,Frutales,Pasifloráceas,2021,2021,20.5,20.5,307.5,15.0,Passiflora edulis,2044500,En fresco
76,Valle del Cauca,76364,Jamundí,Maracuyá,Maracuyá,Permanente,Frutales,Pasifloráceas,2022,2022,9.5,9.5,142.5,15.0,Passiflora edulis,2044500,En fresco
76,Valle del Cauca,76364,Jamundí,Maracuyá,Maracuyá,Permanente,Frutales,Pasifloráceas,2023,2023,6.5,6.5,130.0,20.0,Passiflora edulis,2044500,En fresco
76,Valle del Cauca,76364,Jamundí,Maracuyá,Maracuyá,Permanente,Frutales,Pasifloráceas,2024,2024,5.0,5.0,100.0,20.0,Passiflora edulis,2044500,En fresco
76,Valle del Cauca,76364,Jamundí,Mora,Mora,Permanente,Frutales,Demás frutales,2019,2019,3.0,2.5,17.5,7.0,Rubus glaucus Benth.,2044700,En fresco
76,Valle del Cauca,76364,Jamundí,Mora,Mora,Permanente,Frutales,Demás frutales,2020,2020,3.0,3.0,21.0,7.0,Rubus glaucus Benth.,2044700,En fresco
76,Valle del Cauca,76364,Jamundí,Mora,Mora,Permanente,Frutales,Demás frutales,2021,2021,3.0,3.0,18.0,6.0,Rubus glaucus Benth.,2044700,En fresco
76,Valle del Cauca,76364,Jamundí,Mora,Mora,Permanente,Frutales,Demás frutales,2022,2022,3.0,3.0,24.0,8.0,Rubus glaucus Benth.,2044700,En fresco
76,Valle del Cauca,76364,Jamundí,Mora,Mora,Permanente,Frutales,Demás frutales,2023,2023,3.0,3.0,21.0,7.0,Rubus glaucus Benth.,2044700,En fresco
76,Valle del Cauca,76364,Jamundí,Mora,Mora,Permanente,Frutales,Demás frutales,2024,2024,2.5,2.5,17.5,7.0,Rubus glaucus Benth.,2044700,En fresco
76,Valle del Cauca,76364,Jamundí,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos,2021,2021,370.74,369.24,14769.65,40.0,Citrus x aurantium,2044903,En fresco
76,Valle del Cauca,76364,Jamundí,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos,2022,2022,360.74,360.74,12625.9,35.0,Citrus x aurantium,2044903,En fresco
76,Valle del Cauca,76364,Jamundí,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos,2023,2023,354.74,352.74,12345.9,35.0,Citrus x aurantium,2044903,En fresco
76,Valle del Cauca,76364,Jamundí,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos,2024,2024,355.74,352.74,12345.9,35.0,Citrus x aurantium,2044903,En fresco
76,Valle del Cauca,76364,Jamundí,Otras hortalizas,Otras hortalizas,Transitorio,Hortalizas,Hortalizas,2020,2020A,1.0,1.0,15.0,15.0,No aplica,1059900,En fresco
76,Valle del Cauca,76364,Jamundí,Otras hortalizas,Otras hortalizas,Transitorio,Hortalizas,Hortalizas,2020,2020B,1.0,1.0,15.0,15.0,No aplica,1059900,En fresco
76,Valle del Cauca,76364,Jamundí,Otras hortalizas,Otras hortalizas,Transitorio,Hortalizas,Hortalizas,2021,2021A,3.0,3.0,6.0,2.0,No aplica,1059900,En fresco
