Real_t,Pred_t,Residuo_t
125.10000000000002,226.21791301485993,-101.11791301485991
1019.9999999999998,986.576957812951,33.423042187048736
9.8,6.350176502859098,3.449823497140903
4.6,23.587918189958945,-18.987918189958947
5.0,2.499544916770859,2.500455083229141
1128.4000000000003,572.217138819649,556.1828611803513
180.00000000000006,36.403221358488935,143.59677864151112
30.0,23.17634874379389,6.823651256206109
62.94000000000002,36.81290046266655,26.12709953733347
2.2700000000000005,22.766622516619307,-20.496622516619308
152.62000000000003,118.88409309175998,33.735906908240054
306.44999999999993,321.09120450210503,-14.641204502105097
1802.0000000000005,1373.1026601405258,428.89733985947464
17.999999999999996,17.45190013551379,0.5480998644862076
0.0,35.01925924969029,-35.01925924969029
16.0,18.613057384916548,-2.613057384916548
38786.000000000015,33004.39977647778,5781.600223522233
864.1600000000002,929.1040216694115,-64.94402166941131
0.0,18.75288734032375,-18.75288734032375
52.00000000000001,47.26378353780969,4.73621646219032
611.0,792.1053706897966,-181.1053706897966
2901.4299999999985,2765.708880685251,135.72111931474728
1003.9499999999998,974.8935109478808,29.05648905211899
679.9999999999998,467.702902956806,212.2970970431938
17.999999999999996,18.865957276087826,-0.8659572760878298
359.99999999999983,355.2050507363103,4.794949263689546
80.00000000000003,115.18463981070227,-35.18463981070224
56.00000000000001,46.05769843691818,9.942301563081827
60.00000000000001,47.66379900342929,12.336200996570717
223.2,50.16972257237405,173.03027742762595
1.5,1.8333965391657943,-0.33339653916579426
112.00000000000003,94.88212790215574,17.117872097844284
87.00000000000003,44.29248292652961,42.70751707347042
11003.999999999993,10042.39606595721,961.6039340427833
40.00000000000001,46.07154842277464,-6.071548422774633
80.00000000000003,346.761512768463,-266.7615127684629
52.5,30.793524352264715,21.706475647735285
100.00000000000003,71.94393943079315,28.056060569206878
1360.9999999999998,1017.5216478935339,343.4783521064659
20.0,19.029087157641108,0.9709128423588922
150.0,135.34687182890687,14.65312817109313
5.879999999999999,5.505815764389161,0.374184235610838
96.0,103.99204847551987,-7.992048475519866
120.00000000000003,123.33730192169608,-3.337301921696053
2549.999999999999,1870.3392081426719,679.6607918573272
107.99999999999997,91.87543764558637,16.124562354413598
700.0,332.7581823616848,367.2418176383152
9.000000000000002,9.835232797844156,-0.8352327978441547
26.999999999999996,30.161054606166573,-3.1610546061665765
570.0000000000001,497.0443828461114,72.95561715388874
270.00000000000006,182.02911157548317,87.97088842451689
120.00000000000003,113.77816381875395,6.221836181246076
0.0,1068.6014460702547,-1068.6014460702547
69.00000000000003,59.916272548310594,9.083727451689434
2800.3699999999985,2383.380200396108,416.98979960389033
200.0,244.68965498270617,-44.68965498270617
5.599999999999999,5.624821975368236,-0.024821975368237048
192.0,169.01874680859652,22.981253191403482
840.0000000000002,490.6030921005199,349.3969078994803
12.0,16.36106628686572,-4.3610662868657215
40.00000000000001,27.184890202781418,12.81510979721859
165.00000000000006,137.37751472274968,27.622485277250377
2265.000000000001,1710.8898110584037,554.1101889415972
107.99999999999997,102.52766940352399,5.4723305964759845
1158.0999999999997,1359.3854826562897,-201.28548265629001
32183.999999999996,32385.972540914387,-201.97254091439027
61.82000000000001,56.0320240928585,5.787975907141508
5.0,3.8715548137275793,1.1284451862724207
349.9999999999999,228.39961656305246,121.60038343694742
135.00000000000006,100.82544474522551,34.174555254774546
6.999999999999998,3.867061589020648,3.1329384109793503
200.0,167.9472596790391,32.05274032096091
11.0,8.557188432023885,2.442811567976115
2965.200000000001,2522.4945422121414,442.7054577878598
20.0,18.914509161954808,1.0854908380451924
0.5,1.1683901412260926,-0.6683901412260926
332.8000000000001,84.80287790143814,247.997122098562
96.0,91.9474325920717,4.052567407928294
15.8,9.587649653498561,6.21235034650144
320.0,219.84878924111212,100.15121075888788
279.9999999999999,293.4099185312158,-13.409918531215908
1636.8000000000004,1392.3317836252209,244.46821637477956
140.00000000000003,152.32925825571633,-12.329258255716297
60.00000000000001,58.694049949936975,1.305950050063032
642.7399999999999,651.5245767431411,-8.784576743141201
950.0,981.1342646079939,-31.13426460799394
2.5,2.839560441909856,-0.3395604419098559
43.199999999999996,37.81996691827328,5.380033081726715
1.25,1.4857217131408178,-0.2357217131408178
6794.099999999995,5504.438981956843,1289.6610180431517
419.9999999999999,305.45545970697003,114.54454029302985
148.25,174.2586870160955,-26.008687016095507
23.999999999999996,17.25875597300651,6.741244026993485
197.99999999999997,93.40432162707087,104.5956783729291
9.000000000000002,10.955278201992979,-1.9552782019929769
330.0,655.3321379264423,-325.33213792644233
16.0,11.49543021319124,4.50456978680876
8.280000000000001,15.748902468459963,-7.468902468459962
76.00000000000001,54.776651632478575,21.22334836752144
498.40000000000015,418.17185865342805,80.2281413465721
400.00000000000006,746.114312777834,-346.11431277783396
2767.7199999999984,892.836366015965,1874.8836339840334
56.00000000000001,59.76339900721229,-3.7633990072122856
96.0,40.47047730311045,55.52952269688955
0.0,15.301719991677277,-15.301719991677277
0.0,48.55268872755798,-48.55268872755798
210.00000000000003,161.7913591254264,48.20864087457363
506.00000000000017,352.2856911248578,153.71430887514236
284.4900000000001,302.18942732583616,-17.69942732583604
43.99999999999999,45.37603526287256,-1.3760352628725698
8.9,9.546398485775152,-0.6463984857751512
103.99999999999997,93.94478575597428,10.055214244025692
61.99999999999999,26.18118383048521,35.81881616951478
18.4,41.28043429491858,-22.88043429491858
50.0,41.05918973775927,8.940810262240731
56.999999999999986,35.908932758639494,21.09106724136049
1103.9999999999998,985.5376469755248,118.46235302447496
20.0,11.535689934581416,8.464310065418584
120.00000000000003,85.45898780457313,34.5410121954269
100.00000000000003,87.80229188695363,12.197708113046403
1698.9999999999993,1060.0093784251374,638.990621574862
1.6999999999999997,1.428770891622332,0.27122910837766767
11.0,10.97221449334487,0.02778550665513002
47.99999999999999,39.94969324067846,8.050306759321536
10.000000000000002,8.549740113027893,1.450259886972109
450.0000000000001,350.67557011652605,99.32442988347407
160.00000000000003,37.64612074765293,122.3538792523471
873.9999999999997,731.1035318707409,142.89646812925878
221.39999999999998,199.11252197360147,22.287478026398503
125.40000000000002,152.9357960607055,-27.535796060705493
931.5500000000001,2209.126228370528,-1277.576228370528
27600.00000000002,22714.426110663735,4885.573889336283
54.000000000000014,23.44694581022726,30.553054189772755
325.0,264.26855679055444,60.73144320944556
3.0,5.399217147134312,-2.399217147134312
2.0000000000000004,1.8390375356988389,0.16096246430116157
132.0,167.81661521611719,-35.816615216117185
1092.0000000000005,562.1391741973683,529.8608258026321
120.00000000000003,101.55514884359131,18.444851156408717
3.0,14.492703348064966,-11.492703348064966
23.999999999999996,26.51855793144693,-2.518557931446935
58.68000000000002,49.83260725275625,8.847392747243774
80.00000000000003,69.67103414066241,10.328965859337615
338.9900000000001,539.8190701862445,-200.8290701862444
2588.399999999999,2839.1435322614307,-250.74353226143148
1059.9999999999998,1376.2949910643208,-316.29499106432104
1053.1999999999998,762.2975240474224,290.90247595257745
63.999999999999986,67.35374217345952,-3.353742173459537
